age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital,hours-per-week,region,income
25-30,Private,12.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,25.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0.0,63.0,United-States,0
61-70,Private,9.0,Never-married,Handlers-cleaners,Other-relative,Black,Female,0.0,40.0,United-States,0
25-30,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,16.0,United-States,0
31-40,Private,13.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,-2339.0,40.0,South Europe,0
25-30,Self-emp-inc,9.0,Separated,Prof-specialty,Other-relative,White,Male,0.0,25.0,United-States,0
51-60,Private,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,45.0,United-States,0
61-70,Private,7.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,40.0,South Asia,0
51-60,Self-emp-inc,10.0,Married-civ-spouse,Transport-moving,Wife,White,Female,0.0,40.0,United-States,1
71+,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,20.0,United-States,0
25-30,Private,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,40.0,United-States,0
31-40,Private,5.0,Divorced,Craft-repair,Own-child,White,Male,0.0,35.0,United-States,0
51-60,Private,9.0,Never-married,Adm-clerical,Other-relative,White,Male,0.0,35.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,70.0,United-States,0
41-50,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,40.0,United-States,1
51-60,Private,7.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,40.0,United-States,0
41-50,Local-gov,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,4386.0,99.0,United-States,1
61-70,Private,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,30.0,United-States,0
41-50,Local-gov,6.0,Divorced,Protective-serv,Unmarried,White,Female,0.0,20.0,United-States,0
51-60,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,40.0,United-States,1
51-60,Local-gov,10.0,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0.0,40.0,United-States,0
41-50,Local-gov,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,50.0,United-States,1
31-40,Local-gov,9.0,Never-married,Other-service,Own-child,White,Male,0.0,40.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,40.0,United-States,1
18-24,Private,9.0,Never-married,Other-service,Own-child,White,Male,0.0,40.0,United-States,0
31-40,Private,10.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,38.0,United-States,0
25-30,Private,10.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,40.0,United-States,0
51-60,Federal-gov,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,70.0,United-States,0
31-40,Private,12.0,Married-spouse-absent,Sales,Own-child,Black,Female,0.0,36.0,United-States,0
31-40,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,45.0,United-States,1
51-60,Private,5.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,10520.0,60.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0.0,40.0,United-States,0
41-50,Self-emp-inc,16.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,60.0,United-States,1
41-50,Private,9.0,Never-married,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0.0,40.0,South Europe,0
31-40,Private,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,10520.0,45.0,United-States,1
61-70,Private,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
51-60,Private,10.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,45.0,West Europe,0
41-50,Private,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,41.0,United-States,0
41-50,Private,11.0,Divorced,Other-service,Not-in-family,White,Female,0.0,8.0,United-States,0
18-24,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,20.0,United-States,0
41-50,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,40.0,United-States,0
41-50,Private,3.0,Separated,Other-service,Unmarried,White,Female,0.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,60.0,United-States,0
41-50,Private,11.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,40.0,United-States,0
31-40,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,45.0,Central Europe,0
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Separated,Other-service,Unmarried,Black,Female,0.0,40.0,United-States,0
31-40,Private,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,50.0,United-States,1
31-40,Local-gov,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,60.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,48.0,United-States,1
25-30,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,42.0,United-States,0
61-70,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,24.0,United-States,0
41-50,Self-emp-inc,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,42.0,United-States,0
41-50,State-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,40.0,United-States,1
61-70,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,99.0,United-States,0
31-40,Private,11.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,40.0,West Europe,0
31-40,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,40.0,United-States,0
31-40,Private,5.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,50.0,United-States,0
18-24,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,3674.0,50.0,United-States,0
61-70,Private,3.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,2290.0,40.0,United-States,0
61-70,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Female,8614.0,39.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,5178.0,40.0,United-States,1
51-60,State-gov,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,70.0,South Europe,1
25-30,Private,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,70.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,40.0,United-States,0
41-50,Private,7.0,Divorced,Machine-op-inspct,Unmarried,Other,Female,0.0,46.0,Middle America,0
41-50,Self-emp-not-inc,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,40.0,United-States,1
31-40,State-gov,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,40.0,United-States,0
31-40,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,30.0,United-States,1
31-40,Private,15.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,15024.0,50.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-2603.0,60.0,United-States,0
18-24,Private,9.0,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0.0,40.0,Southeast Asia,0
31-40,Federal-gov,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,40.0,United-States,0
61-70,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1648.0,4.0,South Europe,0
51-60,Private,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,60.0,United-States,0
31-40,Self-emp-not-inc,10.0,Married-civ-spouse,Sales,Husband,White,Male,7688.0,50.0,United-States,1
41-50,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,30.0,United-States,1
41-50,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,35.0,United-States,0
51-60,Federal-gov,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,40.0,United-States,1
18-24,Private,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,State-gov,11.0,Widowed,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0.0,38.0,United-States,0
25-30,Private,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,50.0,United-States,0
61-70,Private,3.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0.0,45.0,Mexico,0
51-60,Private,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,45.0,United-States,1
31-40,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,48.0,United-States,1
31-40,Private,8.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,50.0,United-States,1
61-70,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Tech-support,Wife,Black,Female,0.0,35.0,United-States,0
31-40,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,40.0,United-States,1
31-40,Private,7.0,Separated,Other-service,Unmarried,Black,Female,0.0,40.0,United-States,0
25-30,Private,4.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,50.0,United-States,0
41-50,Private,7.0,Never-married,Sales,Not-in-family,Black,Female,0.0,35.0,United-States,0
41-50,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,45.0,United-States,1
25-30,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,45.0,United-States,1
41-50,Private,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,40.0,United-States,0
18-24,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,30.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,40.0,United-States,1
51-60,Self-emp-not-inc,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,99.0,United-States,0
51-60,Private,10.0,Widowed,Sales,Not-in-family,White,Female,0.0,40.0,United-States,0
25-30,Private,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,60.0,Central Europe,1
31-40,Private,13.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,40.0,United-States,0
18-24,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,40.0,Mexico,0
41-50,Federal-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,40.0,United-States,0
61-70,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,2.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,40.0,Mexico,0
31-40,Federal-gov,10.0,Never-married,Other-service,Unmarried,Black,Female,0.0,40.0,United-States,0
41-50,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,-1672.0,40.0,United-States,0
25-30,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,51.0,United-States,0
41-50,Self-emp-inc,9.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,55.0,United-States,0
25-30,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,39.0,United-States,0
18-24,Private,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,30.0,United-States,0
41-50,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,40.0,United-States,1
18-24,Private,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,32.0,Middle America,0
18-24,Private,9.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,20.0,Mexico,0
61-70,Private,10.0,Divorced,Other-service,Unmarried,Black,Female,0.0,41.0,United-States,0
18-24,State-gov,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,20.0,United-States,0
18-24,Private,10.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,40.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,40.0,United-States,0
61-70,Self-emp-inc,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3818.0,30.0,United-States,0
31-40,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,40.0,United-States,0
31-40,Private,15.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,40.0,United-States,0
41-50,State-gov,10.0,Divorced,Transport-moving,Unmarried,White,Male,0.0,38.0,United-States,0
25-30,Local-gov,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,40.0,United-States,0
18-24,Private,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
25-30,Private,13.0,Never-married,Tech-support,Own-child,White,Female,0.0,40.0,United-States,0
31-40,Private,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,30.0,United-States,0
25-30,Private,8.0,Never-married,Transport-moving,Own-child,Black,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,32.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,50.0,United-States,0
41-50,Self-emp-inc,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2392.0,50.0,United-States,1
31-40,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,60.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,55.0,West Europe,1
41-50,Self-emp-not-inc,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,32.0,United-States,0
41-50,Private,3.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,55.0,South America,0
51-60,Private,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1977.0,55.0,United-States,1
31-40,Private,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Self-emp-not-inc,12.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
25-30,Private,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,40.0,United-States,0
51-60,Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,6.0,Divorced,Sales,Not-in-family,White,Female,0.0,40.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,-1902.0,73.0,South Europe,1
31-40,Private,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,40.0,United-States,0
18-24,Private,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,50.0,United-States,0
31-40,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,50.0,United-States,1
18-24,Private,10.0,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0.0,50.0,West Asia,0
41-50,Private,9.0,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.0,40.0,United-States,0
41-50,Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,12.0,United-States,0
31-40,Self-emp-not-inc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,60.0,United-States,1
18-24,Federal-gov,12.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,40.0,East Europe,0
31-40,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,52.0,United-States,1
41-50,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386.0,48.0,United-States,1
25-30,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,40.0,United-States,0
41-50,Local-gov,15.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,40.0,United-States,1
31-40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-1672.0,40.0,United-States,0
18-24,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,35.0,United-States,0
31-40,Private,7.0,Never-married,Other-service,Own-child,White,Male,0.0,30.0,East Europe,0
31-40,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,4386.0,50.0,United-States,0
31-40,Private,9.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,40.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,45.0,United-States,0
31-40,Federal-gov,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,40.0,United-States,0
31-40,Private,9.0,Separated,Protective-serv,Not-in-family,Black,Male,0.0,40.0,United-States,0
31-40,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,40.0,United-States,0
18-24,Private,7.0,Never-married,Sales,Unmarried,White,Female,0.0,25.0,United-States,0
25-30,Private,11.0,Divorced,Prof-specialty,Unmarried,White,Female,-1726.0,40.0,United-States,0
31-40,Private,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,40.0,Mexico,0
18-24,Private,7.0,Never-married,Other-service,Own-child,White,Male,594.0,10.0,United-States,0
31-40,Private,13.0,Never-married,Other-service,Not-in-family,White,Male,0.0,40.0,Middle America,0
41-50,Private,13.0,Separated,Prof-specialty,Own-child,Other,Female,0.0,40.0,United-States,0
41-50,Federal-gov,12.0,Divorced,Exec-managerial,Not-in-family,White,Female,2354.0,40.0,United-States,0
25-30,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,35.0,United-States,0
51-60,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,50.0,Mexico,1
18-24,Private,11.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,60.0,United-States,0
31-40,Private,13.0,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,0.0,40.0,South America,0
18-24,Private,12.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,30.0,Southeast Asia,0
18-24,Private,9.0,Separated,Craft-repair,Own-child,White,Male,0.0,53.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,40.0,United-States,0
31-40,Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,40.0,Central Europe,0
25-30,Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,40.0,United-States,0
51-60,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,60.0,United-States,0
51-60,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,0
41-50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,40.0,United-States,1
18-24,Federal-gov,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,30.0,United-States,0
71+,Private,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,3.0,United-States,0
18-24,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,40.0,United-States,0
31-40,Private,10.0,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0.0,37.0,United-States,0
