age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital,hours-per-week,region,income
41-50,Local-gov,6,Divorced,Protective-serv,Unmarried,White,Female,0,20,United-States,<=50K
51-60,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,40,United-States,>50K
51-60,Local-gov,10,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,40,United-States,<=50K
41-50,Local-gov,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,50,United-States,>50K
31-40,Local-gov,9,Never-married,Other-service,Own-child,White,Male,0,40,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,>50K
18-24,Private,9,Never-married,Other-service,Own-child,White,Male,0,40,United-States,<=50K
31-40,Private,10,Separated,Adm-clerical,Unmarried,Black,Female,0,38,United-States,<=50K
25-30,Private,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,40,United-States,<=50K
51-60,Federal-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,70,United-States,<=50K
31-40,Private,12,Married-spouse-absent,Sales,Own-child,Black,Female,0,36,United-States,<=50K
31-40,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,45,United-States,>50K
51-60,Private,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,10520,60,United-States,>50K
31-40,Private,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,40,United-States,<=50K
41-50,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,60,United-States,>50K
41-50,Private,9,Never-married,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,40,,<=50K
31-40,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,14,Divorced,Exec-managerial,Not-in-family,White,Male,10520,45,United-States,>50K
61-70,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
51-60,Private,10,Divorced,Exec-managerial,Unmarried,White,Male,0,45,West Europe,<=50K
41-50,Private,10,Separated,Craft-repair,Not-in-family,White,Male,0,41,United-States,<=50K
41-50,Private,11,Divorced,Other-service,Not-in-family,White,Female,0,8,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Own-child,White,Male,0,20,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
31-40,Private,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Private,3,Separated,Other-service,Unmarried,White,Female,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,60,United-States,<=50K
41-50,Private,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,40,United-States,<=50K
31-40,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,45,Central Europe,<=50K
31-40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,9,Separated,Other-service,Unmarried,Black,Female,0,40,United-States,<=50K
31-40,Private,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,50,United-States,>50K
31-40,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,60,United-States,>50K
31-40,Private,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,48,United-States,>50K
25-30,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,42,United-States,<=50K
61-70,Private,9,Widowed,Other-service,Not-in-family,White,Female,0,24,United-States,<=50K
41-50,Self-emp-inc,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,42,United-States,<=50K
41-50,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States,>50K
61-70,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,99,United-States,<=50K
31-40,Private,11,Never-married,Craft-repair,Not-in-family,White,Female,0,40,West Europe,<=50K
31-40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
18-24,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,0,40,United-States,<=50K
31-40,Private,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,50,United-States,<=50K
18-24,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,3674,50,United-States,<=50K
61-70,Private,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,2290,40,United-States,<=50K
61-70,Private,10,Never-married,Craft-repair,Not-in-family,White,Female,8614,39,United-States,>50K
31-40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,5178,40,United-States,>50K
51-60,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,70,,>50K
25-30,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,70,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
25-30,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,40,United-States,<=50K
41-50,Private,7,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,46,Middle America,<=50K
41-50,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
31-40,State-gov,10,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,<=50K
31-40,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,30,United-States,>50K
31-40,Private,15,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,15024,50,United-States,>50K
31-40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,>50K
31-40,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,-2603,60,United-States,<=50K
18-24,Private,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,40,Southeast Asia,<=50K
31-40,Federal-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
61-70,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1648,4,South Europe,<=50K
51-60,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,60,United-States,<=50K
31-40,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,7688,50,United-States,>50K
41-50,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,30,United-States,>50K
41-50,Private,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,35,United-States,<=50K
51-60,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,40,United-States,>50K
18-24,Private,9,Divorced,Protective-serv,Not-in-family,White,Male,0,40,United-States,<=50K
51-60,State-gov,11,Widowed,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,38,United-States,<=50K
25-30,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,50,United-States,<=50K
61-70,Private,3,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,45,Mexico,<=50K
51-60,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,45,United-States,>50K
31-40,Private,9,Divorced,Other-service,Not-in-family,White,Female,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,48,United-States,>50K
31-40,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,0,50,United-States,>50K
61-70,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Tech-support,Wife,Black,Female,0,35,United-States,<=50K
31-40,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,40,United-States,>50K
31-40,Private,7,Separated,Other-service,Unmarried,Black,Female,0,40,United-States,<=50K
25-30,Private,4,Divorced,Tech-support,Not-in-family,White,Female,0,50,United-States,<=50K
41-50,Private,7,Never-married,Sales,Not-in-family,Black,Female,0,35,United-States,<=50K
41-50,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,45,United-States,>50K
25-30,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,45,United-States,>50K
41-50,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,40,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Own-child,White,Male,0,30,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
51-60,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,99,United-States,<=50K
51-60,Private,10,Widowed,Sales,Not-in-family,White,Female,0,40,United-States,<=50K
25-30,Private,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,60,Central Europe,>50K
31-40,Private,13,Divorced,Transport-moving,Not-in-family,White,Male,0,40,United-States,<=50K
18-24,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,40,Mexico,<=50K
41-50,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,40,United-States,<=50K
61-70,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
31-40,Private,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,Mexico,<=50K
31-40,Federal-gov,10,Never-married,Other-service,Unmarried,Black,Female,0,40,United-States,<=50K
41-50,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,-1672,40,United-States,<=50K
25-30,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,51,United-States,<=50K
41-50,Self-emp-inc,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,55,United-States,<=50K
25-30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,39,United-States,<=50K
18-24,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,30,United-States,<=50K
41-50,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,40,United-States,>50K
18-24,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,32,Middle America,<=50K
18-24,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,20,Mexico,<=50K
61-70,Private,10,Divorced,Other-service,Unmarried,Black,Female,0,41,United-States,<=50K
18-24,State-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,20,United-States,<=50K
18-24,Private,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,40,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States,>50K
31-40,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,40,United-States,<=50K
61-70,Self-emp-inc,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3818,30,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,9,Divorced,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
31-40,Private,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,40,United-States,<=50K
41-50,State-gov,10,Divorced,Transport-moving,Unmarried,White,Male,0,38,United-States,<=50K
25-30,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Male,0,40,United-States,<=50K
18-24,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
25-30,Private,13,Never-married,Tech-support,Own-child,White,Female,0,40,United-States,<=50K
31-40,Private,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,30,United-States,<=50K
25-30,Private,8,Never-married,Transport-moving,Own-child,Black,Male,0,40,United-States,<=50K
41-50,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,32,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,50,United-States,<=50K
41-50,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2392,50,United-States,>50K
31-40,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,60,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,55,West Europe,>50K
41-50,Self-emp-not-inc,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,32,United-States,<=50K
41-50,Private,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,55,,<=50K
51-60,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1977,55,,>50K
31-40,Private,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States,<=50K
51-60,Self-emp-not-inc,12,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
25-30,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,40,United-States,<=50K
51-60,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,>50K
31-40,Private,6,Divorced,Sales,Not-in-family,White,Female,0,40,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,-1902,73,,>50K
31-40,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
18-24,Private,13,Never-married,Exec-managerial,Own-child,White,Female,0,50,United-States,<=50K
31-40,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,50,United-States,>50K
18-24,Private,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,50,West Asia,<=50K
41-50,Private,9,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,40,United-States,<=50K
41-50,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,12,United-States,<=50K
31-40,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,60,United-States,>50K
18-24,Federal-gov,12,Never-married,Exec-managerial,Own-child,White,Female,0,40,East Europe,<=50K
31-40,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,52,United-States,>50K
41-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,48,United-States,>50K
25-30,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
41-50,Local-gov,15,Married-civ-spouse,Protective-serv,Husband,White,Male,0,40,United-States,>50K
31-40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-1672,40,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Own-child,White,Male,0,35,United-States,<=50K
31-40,Private,7,Never-married,Other-service,Own-child,White,Male,0,30,East Europe,<=50K
31-40,Private,10,Married-civ-spouse,Sales,Husband,White,Male,4386,50,United-States,<=50K
31-40,Private,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,40,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,45,United-States,<=50K
31-40,Federal-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
31-40,Private,9,Separated,Protective-serv,Not-in-family,Black,Male,0,40,United-States,<=50K
31-40,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
18-24,Private,7,Never-married,Sales,Unmarried,White,Female,0,25,United-States,<=50K
25-30,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,-1726,40,United-States,<=50K
31-40,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,Mexico,<=50K
18-24,Private,7,Never-married,Other-service,Own-child,White,Male,594,10,United-States,<=50K
31-40,Private,13,Never-married,Other-service,Not-in-family,White,Male,0,40,Middle America,<=50K
41-50,Private,13,Separated,Prof-specialty,Own-child,Other,Female,0,40,United-States,<=50K
41-50,Federal-gov,12,Divorced,Exec-managerial,Not-in-family,White,Female,2354,40,United-States,<=50K
25-30,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,35,United-States,<=50K
51-60,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,50,Mexico,>50K
18-24,Private,11,Never-married,Protective-serv,Not-in-family,White,Male,0,60,United-States,<=50K
31-40,Private,13,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,0,40,,<=50K
18-24,Private,12,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,30,Southeast Asia,<=50K
18-24,Private,9,Separated,Craft-repair,Own-child,White,Male,0,53,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,Central Europe,<=50K
25-30,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,White,Female,0,40,United-States,<=50K
51-60,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,60,United-States,<=50K
51-60,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50K
18-24,Federal-gov,10,Never-married,Adm-clerical,Own-child,Black,Female,0,30,United-States,<=50K
71+,Private,9,Widowed,Sales,Not-in-family,White,Female,0,3,United-States,<=50K
18-24,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,40,United-States,<=50K
31-40,Private,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0,37,United-States,<=50K
18-24,Local-gov,10,Never-married,Prof-specialty,Own-child,White,Female,0,30,United-States,<=50K
31-40,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,97,United-States,>50K
41-50,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,>50K
18-24,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,25,United-States,<=50K
31-40,Local-gov,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,18,United-States,<=50K
51-60,Local-gov,3,Divorced,Other-service,Other-relative,Black,Female,0,40,Middle America,<=50K
25-30,Private,13,Never-married,Sales,Not-in-family,White,Male,0,55,United-States,<=50K
31-40,Private,10,Separated,Craft-repair,Not-in-family,White,Male,0,40,United-States,<=50K
51-60,Self-emp-not-inc,9,Divorced,Exec-managerial,Unmarried,White,Female,0,99,United-States,>50K
31-40,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,40,United-States,<=50K
18-24,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,45,United-States,>50K
51-60,Private,9,Widowed,Craft-repair,Own-child,White,Female,0,40,United-States,<=50K
41-50,Private,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50K
